customer_id,first_name,last_name,email,active,create_date,amount,payment_date,film_id,title,rental_duration,replacement_cost,rating,store_id,rental_date,return_date
355,Terry,Grissom,terry.grissom@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 05:20:31.996577,664,Patriot Roman,6,12.99,PG,2,2005-06-16 06:52:05,2005-06-19 01:51:05
573,Byron,Box,byron.box@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 05:23:36.996577,975,Willow Tracy,6,22.99,R,1,2005-06-16 06:55:10,2005-06-24 12:08:10
489,Ricardo,Meador,ricardo.meador@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 05:26:28.996577,5,African Egg,6,22.99,G,2,2005-06-16 06:58:02,2005-06-23 11:24:02
362,Nicholas,Barfield,nicholas.barfield@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 05:28:54.996577,850,Story Side,7,27.99,R,2,2005-06-16 07:00:28,2005-06-25 08:53:28
204,Rosemary,Schmidt,rosemary.schmidt@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 05:33:18.996577,500,Kiss Glory,5,11.99,PG-13,1,2005-06-16 07:04:52,2005-06-24 04:06:52
83,Louise,Jenkins,louise.jenkins@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 05:34:32.996577,303,Fantasy Troopers,6,27.99,PG-13,2,2005-06-16 07:06:06,2005-06-25 03:35:06
134,Emma,Boyd,emma.boyd@sakilacustomer.org,1,2006-02-14,9.99,2007-02-16 05:37:04.996577,818,Something Duck,4,17.99,NC-17,1,2005-06-16 07:08:38,2005-06-25 05:26:38
232,Constance,Reid,constance.reid@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 05:42:39.996577,925,United Pilot,3,27.99,R,2,2005-06-16 07:14:13,2005-06-19 05:50:13
561,Ian,Still,ian.still@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 05:49:56.996577,86,Boogie Amelie,6,11.99,R,1,2005-06-16 07:21:30,2005-06-17 09:46:30
177,Samantha,Duncan,samantha.duncan@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 05:52:38.996577,804,Sleeping Suspects,7,13.99,PG-13,2,2005-06-16 07:24:12,2005-06-19 02:35:12
378,Eugene,Culpepper,eugene.culpepper@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 06:17:16.996577,980,Wizard Coldblooded,4,12.99,PG,1,2005-06-16 07:48:50,2005-06-17 03:53:50
39,Debra,Nelson,debra.nelson@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 06:17:34.996577,738,Rocketeer Mother,3,27.99,PG-13,2,2005-06-16 07:49:08,2005-06-24 09:08:08
260,Christy,Vargas,christy.vargas@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 06:18:13.996577,152,Circus Youth,5,13.99,PG-13,1,2005-06-16 07:49:47,2005-06-22 13:32:47
468,Tim,Cary,tim.cary@sakilacustomer.org,1,2006-02-14,8.99,2007-02-16 06:19:35.996577,898,Tourist Pelican,4,18.99,PG-13,1,2005-06-16 07:51:09,2005-06-24 02:24:09
427,Jesus,Mccartney,jesus.mccartney@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 06:21:21.996577,191,Crooked Frogmen,6,27.99,PG-13,1,2005-06-16 07:52:55,2005-06-25 11:09:55
130,Charlotte,Hunter,charlotte.hunter@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 06:23:27.996577,526,Lock Rear,7,10.99,R,2,2005-06-16 07:55:01,2005-06-19 06:38:01
5,Elizabeth,Brown,elizabeth.brown@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 06:29:28.996577,539,Luck Opus,7,21.99,NC-17,1,2005-06-16 08:01:02,2005-06-19 09:04:02
4,Barbara,Jones,barbara.jones@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 06:37:06.996577,63,Bedazzled Married,6,21.99,PG,1,2005-06-16 08:08:40,2005-06-17 11:12:40
121,Josephine,Gomez,josephine.gomez@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 06:44:31.996577,869,Suspects Quills,4,22.99,PG,2,2005-06-16 08:16:05,2005-06-17 04:49:05
566,Casey,Mena,casey.mena@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 06:55:22.996577,264,Dwarfs Alter,6,13.99,G,2,2005-06-16 08:26:56,2005-06-25 06:17:56
574,Julian,Vest,julian.vest@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 06:57:20.996577,445,Hyde Doctor,5,11.99,G,2,2005-06-16 08:28:54,2005-06-24 09:23:54
212,Wilma,Richards,wilma.richards@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 06:58:24.996577,201,Cyclone Family,7,18.99,PG,1,2005-06-16 08:29:58,2005-06-23 04:55:58
181,Ana,Bradley,ana.bradley@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 07:01:02.996577,415,High Encino,3,23.99,R,1,2005-06-16 08:32:36,2005-06-18 07:11:36
450,Jay,Robb,jay.robb@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 07:02:05.996577,39,Armageddon Lost,5,10.99,G,1,2005-06-16 08:33:39,2005-06-25 07:51:39
86,Jacqueline,Long,jacqueline.long@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 07:04:05.996577,98,Bright Encounters,4,12.99,PG-13,1,2005-06-16 08:35:39,2005-06-17 05:37:39
259,Lena,Jensen,lena.jensen@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 07:14:52.996577,643,Orient Closer,3,22.99,R,2,2005-06-16 08:46:26,2005-06-24 14:39:26
484,Roberto,Vu,roberto.vu@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 07:24:01.996577,298,Eyes Driving,4,13.99,PG-13,2,2005-06-16 08:55:35,2005-06-21 05:36:35
596,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 07:26:44.996577,164,Coast Rainbow,4,20.99,PG,1,2005-06-16 08:58:18,2005-06-21 06:47:18
234,Claudia,Fuller,claudia.fuller@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 07:38:32.996577,970,Westward Seabiscuit,7,11.99,NC-17,1,2005-06-16 09:10:06,2005-06-23 04:36:06
131,Monica,Hicks,monica.hicks@sakilacustomer.org,1,2006-02-14,9.99,2007-02-16 07:41:19.996577,879,Telegraph Voyage,3,20.99,PG,2,2005-06-16 09:12:53,2005-06-24 08:03:53
454,Alex,Gresham,alex.gresham@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 07:43:24.996577,421,Holiday Games,7,10.99,PG-13,2,2005-06-16 09:14:58,2005-06-17 10:46:58
427,Jesus,Mccartney,jesus.mccartney@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 07:45:33.996577,101,Brotherhood Blanket,3,26.99,R,1,2005-06-16 09:17:07,2005-06-24 06:31:07
352,Albert,Crouse,albert.crouse@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 07:48:59.996577,86,Boogie Amelie,6,11.99,R,1,2005-06-16 09:20:33,2005-06-18 13:42:33
524,Jared,Ely,jared.ely@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 07:53:04.996577,971,Whale Bikini,4,11.99,PG-13,1,2005-06-16 09:24:38,2005-06-17 09:50:38
533,Jessie,Milam,jessie.milam@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 08:00:03.996577,748,Rugrats Shakespeare,4,16.99,PG-13,2,2005-06-16 09:31:37,2005-06-19 14:02:37
517,Brad,Mccurdy,brad.mccurdy@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 08:03:11.996577,499,King Evolution,3,24.99,NC-17,1,2005-06-16 09:34:45,2005-06-18 09:13:45
348,Roger,Quintanilla,roger.quintanilla@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 08:11:14.996577,232,Dirty Ace,7,29.99,NC-17,1,2005-06-16 09:42:48,2005-06-20 14:28:48
488,Shane,Millard,shane.millard@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 08:20:05.996577,807,Sleuth Orient,4,25.99,NC-17,2,2005-06-16 09:51:39,2005-06-23 14:53:39
31,Brenda,Wright,brenda.wright@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 08:34:06.996577,487,Jingle Sagebrush,6,29.99,PG-13,2,2005-06-16 10:05:40,2005-06-22 06:26:40
209,Tonya,Chapman,tonya.chapman@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 08:35:15.996577,212,Darn Forrester,7,14.99,G,2,2005-06-16 10:06:49,2005-06-22 10:34:49
568,Alberto,Henning,alberto.henning@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 08:35:36.996577,61,Beauty Grease,5,28.99,G,1,2005-06-16 10:07:10,2005-06-21 09:23:10
238,Nellie,Garrett,nellie.garrett@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 08:41:21.996577,518,Liaisons Sweet,5,15.99,PG,1,2005-06-16 10:12:55,2005-06-18 05:56:55
508,Milton,Howland,milton.howland@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 08:41:23.996577,525,Loathing Legally,4,29.99,R,1,2005-06-16 10:12:57,2005-06-24 09:23:57
378,Eugene,Culpepper,eugene.culpepper@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 08:42:01.996577,776,Secret Groundhog,6,11.99,PG,2,2005-06-16 10:13:35,2005-06-23 13:54:35
186,Holly,Fox,holly.fox@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 08:42:41.996577,341,Frost Head,5,13.99,PG,2,2005-06-16 10:14:15,2005-06-23 08:34:15
216,Natalie,Meyer,natalie.meyer@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 08:43:46.996577,538,Loverboy Attacks,7,19.99,PG-13,2,2005-06-16 10:15:20,2005-06-18 12:11:20
490,Sam,Mcduffie,sam.mcduffie@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 08:44:28.996577,573,Microcosmos Paradise,6,22.99,PG-13,1,2005-06-16 10:16:02,2005-06-23 09:32:02
557,Felix,Gaffney,felix.gaffney@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 08:45:45.996577,875,Talented Homicide,6,9.99,PG,2,2005-06-16 10:17:19,2005-06-21 05:50:19
569,Dave,Gardiner,dave.gardiner@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 08:48:18.996577,544,Madison Trap,4,11.99,R,2,2005-06-16 10:19:52,2005-06-23 12:22:52
73,Beverly,Brooks,beverly.brooks@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 08:48:46.996577,79,Blade Polish,5,10.99,PG-13,1,2005-06-16 10:20:20,2005-06-18 04:26:20
135,Juanita,Mason,juanita.mason@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 08:58:48.996577,833,Splendor Patton,5,20.99,R,2,2005-06-16 10:30:22,2005-06-22 11:08:22
216,Natalie,Meyer,natalie.meyer@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 09:06:00.996577,914,Trouble Date,6,13.99,PG,2,2005-06-16 10:37:34,2005-06-23 05:30:34
534,Christian,Jung,christian.jung@sakilacustomer.org,0,2006-02-14,2.99,2007-02-16 09:08:43.996577,201,Cyclone Family,7,18.99,PG,1,2005-06-16 10:40:17,2005-06-18 16:13:17
234,Claudia,Fuller,claudia.fuller@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 09:25:26.996577,788,Ship Wonderland,5,15.99,R,2,2005-06-16 10:57:00,2005-06-18 07:31:00
371,Billy,Poulin,billy.poulin@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 09:33:13.996577,668,Peak Forever,7,25.99,PG,2,2005-06-16 11:04:47,2005-06-24 06:56:47
171,Dolores,Wagner,dolores.wagner@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 09:34:35.996577,206,Dancing Fever,6,25.99,G,2,2005-06-16 11:06:09,2005-06-21 05:17:09
191,Jeanette,Greene,jeanette.greene@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 09:35:37.996577,54,Banger Pinocchio,5,15.99,R,2,2005-06-16 11:07:11,2005-06-23 10:50:11
352,Albert,Crouse,albert.crouse@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 09:36:54.996577,403,Harry Idaho,5,18.99,PG-13,2,2005-06-16 11:08:28,2005-06-19 15:44:28
227,Colleen,Burton,colleen.burton@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 09:39:27.996577,863,Sun Confessions,5,9.99,R,1,2005-06-16 11:11:01,2005-06-23 08:11:01
469,Wesley,Bull,wesley.bull@sakilacustomer.org,1,2006-02-14,9.99,2007-02-16 09:45:48.996577,971,Whale Bikini,4,11.99,PG-13,1,2005-06-16 11:17:22,2005-06-25 15:55:22
255,Irma,Pearson,irma.pearson@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 10:06:43.996577,116,Candidate Perdition,4,10.99,R,2,2005-06-16 11:38:17,2005-06-19 13:05:17
476,Derrick,Bourque,derrick.bourque@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 10:22:51.996577,468,Invasion Cyclone,5,12.99,PG,1,2005-06-16 11:54:25,2005-06-22 11:09:25
494,Ramon,Choate,ramon.choate@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 10:23:21.996577,514,Lebowski Soldiers,6,17.99,PG-13,1,2005-06-16 11:54:55,2005-06-18 08:51:55
485,Clyde,Tobias,clyde.tobias@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 10:26:00.996577,175,Confused Candles,3,27.99,PG-13,2,2005-06-16 11:57:34,2005-06-19 09:12:34
85,Anne,Powell,anne.powell@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 10:35:23.996577,604,Mulan Moon,4,10.99,G,2,2005-06-16 12:06:57,2005-06-21 16:53:57
529,Erik,Guillen,erik.guillen@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 10:36:46.996577,849,Storm Happiness,6,28.99,NC-17,1,2005-06-16 12:08:20,2005-06-20 10:59:20
140,Eva,Ramos,eva.ramos@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 10:37:46.996577,806,Sleepy Japanese,4,25.99,PG,1,2005-06-16 12:09:20,2005-06-18 06:18:20
49,Joyce,Edwards,joyce.edwards@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 10:39:46.996577,85,Bonnie Holocaust,4,29.99,G,2,2005-06-16 12:11:20,2005-06-18 08:39:20
48,Ann,Evans,ann.evans@sakilacustomer.org,1,2006-02-14,9.99,2007-02-16 10:47:07.996577,879,Telegraph Voyage,3,20.99,PG,1,2005-06-16 12:18:41,2005-06-24 13:33:41
492,Lester,Kraus,lester.kraus@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 10:52:54.996577,970,Westward Seabiscuit,7,11.99,NC-17,2,2005-06-16 12:24:28,2005-06-24 08:24:28
514,Franklin,Troutman,franklin.troutman@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 10:58:45.996577,775,Seattle Expecations,4,18.99,PG-13,1,2005-06-16 12:30:19,2005-06-17 17:31:19
421,Lee,Hawks,lee.hawks@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 11:08:17.996577,521,Lies Treatment,7,28.99,NC-17,1,2005-06-16 12:39:51,2005-06-19 16:19:51
532,Neil,Renner,neil.renner@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 11:08:49.996577,31,Apache Divine,5,16.99,NC-17,1,2005-06-16 12:40:23,2005-06-20 09:18:23
159,Jill,Hawkins,jill.hawkins@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 11:08:54.996577,970,Westward Seabiscuit,7,11.99,NC-17,1,2005-06-16 12:40:28,2005-06-22 13:41:28
502,Brett,Cornwell,brett.cornwell@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 11:18:27.996577,857,Strictly Scarface,3,24.99,PG-13,1,2005-06-16 12:50:01,2005-06-24 12:08:01
407,Dale,Ratcliff,dale.ratcliff@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 11:33:08.996577,322,Flatliners Killer,5,29.99,G,2,2005-06-16 13:04:42,2005-06-21 15:54:42
27,Shirley,Allen,shirley.allen@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 11:33:35.996577,984,Wonderful Drop,3,20.99,NC-17,1,2005-06-16 13:05:09,2005-06-17 09:53:09
456,Ronnie,Ricketts,ronnie.ricketts@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 11:46:49.996577,924,Unforgiven Zoolander,7,15.99,PG,2,2005-06-16 13:18:23,2005-06-21 16:46:23
242,Glenda,Frazier,glenda.frazier@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 11:49:31.996577,396,Hanging Deep,5,18.99,G,2,2005-06-16 13:21:05,2005-06-19 10:13:05
589,Tracy,Herrmann,tracy.herrmann@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 11:57:10.996577,510,Lawless Vision,6,29.99,G,1,2005-06-16 13:28:44,2005-06-17 11:03:44
488,Shane,Millard,shane.millard@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 12:14:22.996577,967,Weekend Personal,5,26.99,R,2,2005-06-16 13:45:56,2005-06-24 18:12:56
564,Bob,Pfeiffer,bob.pfeiffer@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 12:28:08.996577,24,Analyze Hoosiers,6,19.99,R,1,2005-06-16 13:59:42,2005-06-18 19:54:42
26,Jessica,Hall,jessica.hall@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 12:29:28.996577,645,Others Soup,7,18.99,PG,1,2005-06-16 14:01:02,2005-06-25 19:29:02
4,Barbara,Jones,barbara.jones@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 12:29:53.996577,42,Artist Coldblooded,5,10.99,NC-17,2,2005-06-16 14:01:27,2005-06-18 09:35:27
478,Lewis,Lyman,lewis.lyman@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 12:37:10.996577,488,Joon Northwest,3,23.99,NC-17,2,2005-06-16 14:08:44,2005-06-19 08:35:44
426,Bradley,Motley,bradley.motley@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 12:38:41.996577,767,Scalawag Duck,6,13.99,NC-17,1,2005-06-16 14:10:15,2005-06-24 16:38:15
77,Jane,Bennett,jane.bennett@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 12:39:50.996577,30,Anything Savannah,4,27.99,R,1,2005-06-16 14:11:24,2005-06-22 15:26:24
347,Ryan,Salisbury,ryan.salisbury@sakilacustomer.org,1,2006-02-14,8.99,2007-02-16 12:40:18.996577,61,Beauty Grease,5,28.99,G,1,2005-06-16 14:11:52,2005-06-25 08:49:52
535,Javier,Elrod,javier.elrod@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 12:53:35.996577,300,Falcon Volume,5,21.99,PG-13,2,2005-06-16 14:25:09,2005-06-17 17:55:09
164,Joann,Gardner,joann.gardner@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 12:56:59.996577,565,Matrix Snowman,6,9.99,PG-13,1,2005-06-16 14:28:33,2005-06-18 09:02:33
477,Dan,Paine,dan.paine@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 12:58:25.996577,117,Candles Grapes,6,15.99,NC-17,1,2005-06-16 14:29:59,2005-06-24 17:27:59
203,Tara,Ryan,tara.ryan@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 13:05:38.996577,349,Gangs Pride,4,27.99,PG-13,2,2005-06-16 14:37:12,2005-06-20 19:36:12
24,Kimberly,Lee,kimberly.lee@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 13:07:57.996577,4,Affair Prejudice,5,26.99,G,2,2005-06-16 14:39:31,2005-06-19 15:37:31
516,Elmer,Noe,elmer.noe@sakilacustomer.org,1,2006-02-14,10.99,2007-02-16 13:20:28.996577,65,Behavior Runaway,3,20.99,PG,2,2005-06-16 14:52:02,2005-06-25 10:53:02
582,Andy,Vanhorn,andy.vanhorn@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 13:24:19.996577,592,Monster Spartacus,6,28.99,PG,2,2005-06-16 14:55:53,2005-06-18 14:12:53
543,Lance,Pemberton,lance.pemberton@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 13:28:40.996577,767,Scalawag Duck,6,13.99,NC-17,1,2005-06-16 15:00:14,2005-06-21 13:57:14
485,Clyde,Tobias,clyde.tobias@sakilacustomer.org,1,2006-02-14,8.99,2007-02-16 13:30:02.996577,771,Scorpion Apollo,3,23.99,NC-17,2,2005-06-16 15:01:36,2005-06-23 10:48:36
364,Benjamin,Varney,benjamin.varney@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 13:41:18.996577,463,Instinct Airport,4,21.99,PG,2,2005-06-16 15:12:52,2005-06-19 13:01:52
259,Lena,Jensen,lena.jensen@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 13:42:44.996577,527,Lola Agent,4,24.99,PG,2,2005-06-16 15:14:18,2005-06-23 15:45:18
146,Jamie,Rice,jamie.rice@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 13:44:09.996577,12,Alaska Phantom,6,22.99,PG,1,2005-06-16 15:15:43,2005-06-23 10:14:43
1,Mary,Smith,mary.smith@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 13:47:23.996577,159,Closer Bang,5,12.99,R,1,2005-06-16 15:18:57,2005-06-17 21:05:57
3,Linda,Williams,linda.williams@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 13:47:36.996577,23,Anaconda Confessions,3,9.99,R,1,2005-06-16 15:19:10,2005-06-25 11:39:10
457,Bill,Gavin,bill.gavin@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 13:50:13.996577,647,Outfield Massacre,4,18.99,NC-17,2,2005-06-16 15:21:47,2005-06-17 14:12:47
59,Cheryl,Murphy,cheryl.murphy@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 13:57:55.996577,301,Family Sweet,4,24.99,R,1,2005-06-16 15:29:29,2005-06-23 12:47:29
523,Harvey,Guajardo,harvey.guajardo@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 13:58:13.996577,738,Rocketeer Mother,3,27.99,PG-13,2,2005-06-16 15:29:47,2005-06-25 20:55:47
390,Shawn,Heaton,shawn.heaton@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 13:58:27.996577,302,Fantasia Park,5,29.99,G,1,2005-06-16 15:30:01,2005-06-19 12:56:01
344,Henry,Billingsley,henry.billingsley@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 14:00:38.996577,809,Slipper Fidelity,5,14.99,PG-13,2,2005-06-16 15:32:12,2005-06-19 18:58:12
129,Carrie,Porter,carrie.porter@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 14:03:07.996577,496,Kick Savannah,3,10.99,PG-13,1,2005-06-16 15:34:41,2005-06-18 13:05:41
480,Corey,Hauser,corey.hauser@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 14:05:33.996577,118,Canyon Stock,7,26.99,R,2,2005-06-16 15:37:07,2005-06-23 15:53:07
94,Norma,Gonzales,norma.gonzales@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 14:17:56.996577,247,Downhill Enough,3,19.99,G,1,2005-06-16 15:49:30,2005-06-22 13:52:30
4,Barbara,Jones,barbara.jones@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 14:20:18.996577,19,Amadeus Holy,6,20.99,PG,2,2005-06-16 15:51:52,2005-06-20 13:27:52
139,Amber,Dixon,amber.dixon@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 14:20:58.996577,825,Speakeasy Date,6,22.99,PG-13,1,2005-06-16 15:52:32,2005-06-21 14:39:32
467,Alvin,Deloach,alvin.deloach@sakilacustomer.org,1,2006-02-14,8.99,2007-02-16 14:28:10.996577,878,Teen Apollo,3,25.99,G,2,2005-06-16 15:59:44,2005-06-23 12:22:44
177,Samantha,Duncan,samantha.duncan@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 14:35:53.996577,717,Rear Trading,6,23.99,NC-17,2,2005-06-16 16:07:27,2005-06-20 15:22:27
450,Jay,Robb,jay.robb@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 14:38:04.996577,560,Mars Roman,6,21.99,NC-17,2,2005-06-16 16:09:38,2005-06-22 18:04:38
176,June,Carroll,june.carroll@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 15:00:03.996577,814,Snatch Slipper,6,15.99,PG,1,2005-06-16 16:31:37,2005-06-25 21:38:37
576,Morris,Mccarter,morris.mccarter@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 15:06:14.996577,609,Muscle Bright,7,23.99,G,1,2005-06-16 16:37:48,2005-06-17 19:47:48
258,Myrtle,Fleming,myrtle.fleming@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 15:06:36.996577,609,Muscle Bright,7,23.99,G,2,2005-06-16 16:38:10,2005-06-17 13:13:10
230,Joy,George,joy.george@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 15:08:24.996577,676,Philadelphia Wife,7,16.99,PG-13,2,2005-06-16 16:39:58,2005-06-18 19:50:58
178,Marion,Snyder,marion.snyder@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 15:09:42.996577,617,Natural Stock,4,24.99,PG-13,1,2005-06-16 16:41:16,2005-06-23 21:02:16
385,Phillip,Holm,phillip.holm@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 15:09:45.996577,930,Vacation Boondock,4,23.99,R,1,2005-06-16 16:41:19,2005-06-19 11:28:19
473,Jorge,Olivares,jorge.olivares@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 15:22:29.996577,531,Lose Inch,3,18.99,R,2,2005-06-16 16:54:03,2005-06-18 20:11:03
123,Shannon,Freeman,shannon.freeman@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 15:28:40.996577,27,Anonymous Human,7,12.99,NC-17,1,2005-06-16 17:00:14,2005-06-17 12:12:14
12,Nancy,Thomas,nancy.thomas@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 15:31:21.996577,772,Sea Virgin,4,24.99,PG,2,2005-06-16 17:02:55,2005-06-23 19:09:55
249,Dora,Medina,dora.medina@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 15:36:43.996577,835,Spy Mile,6,13.99,PG-13,2,2005-06-16 17:08:17,2005-06-21 21:47:17
25,Deborah,Walker,deborah.walker@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 15:41:49.996577,893,Titans Jerk,4,11.99,PG,2,2005-06-16 17:13:23,2005-06-22 20:46:23
117,Edith,Mcdonald,edith.mcdonald@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 15:47:10.996577,375,Grail Frankenstein,4,17.99,NC-17,1,2005-06-16 17:18:44,2005-06-17 16:54:44
571,Johnnie,Chisholm,johnnie.chisholm@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 15:50:59.996577,307,Fellowship Autumn,6,9.99,NC-17,1,2005-06-16 17:22:33,2005-06-21 16:52:33
510,Ben,Easter,ben.easter@sakilacustomer.org,0,2006-02-14,0.99,2007-02-16 16:00:50.996577,981,Wolves Desire,7,13.99,NC-17,1,2005-06-16 17:32:24,2005-06-18 13:12:24
474,Dustin,Gillette,dustin.gillette@sakilacustomer.org,1,2006-02-14,8.99,2007-02-16 16:08:05.996577,582,Miracle Virtual,3,19.99,PG-13,2,2005-06-16 17:39:39,2005-06-25 13:06:39
430,Ray,Houle,ray.houle@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 16:15:03.996577,307,Fellowship Autumn,6,9.99,NC-17,1,2005-06-16 17:46:37,2005-06-24 19:40:37
